Time,Object Name,Status,Value,Units,Alert ID,Priority
07.04.2021 9:26:50,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:50,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:51,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:52,TIC Turbo Power,,8.0,,0,0
07.04.2021 9:26:52,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:52,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:52,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:54,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:54,TIC Turbo Power,,8.2,,0,0
07.04.2021 9:26:54,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:54,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:54,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:56,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:56,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:56,TIC Turbo Power,,6.1,,0,0
07.04.2021 9:26:56,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:56,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:58,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:58,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:58,TIC Turbo Power,,7.0,,0,0
07.04.2021 9:26:58,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:58,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:27:00,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:27:00,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:27:00,TIC Turbo Power,,7.3,,0,0
07.04.2021 9:27:00,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:27:00,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:27:02,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:27:02,TIC Turbo Power,,7.0,,0,0
07.04.2021 9:27:02,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:27:02,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:27:02,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:27:04,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:27:04,TIC Turbo Power,,6.1,,0,0
07.04.2021 9:27:04,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:27:04,TIC Gauge 2,5,9.9000e+09,59,0,0
